Text,Target 1,Stance 1,Domain,In Use,Type
倒在八强门口我、姥姥、妈妈都中招了。刚打完第四针加强针，自身免疫力和疫苗抗体共同打怪兽。目前就是浑身肉疼，特别是耻骨，撕裂着疼，比以前的孕晚期还难受，昨晚疼醒，药劲儿过了就扛不住。首先是88岁的姥姥先有症状，然后是我妈，再就是我。姥姥近期没怎么出门，估计是我爸天天去药店买酒精带回来的病毒，但是他目前还没事。,中招,反对,新冠疫情,1,noun_phrases
身边的朋友好多都是女足的 因为我高中的学校就是专门搞女足的 小周是 小汤也是 她们以前训练真的好辛苦啊 下暴雨也踢 大太阳也踢 但是我对足球一窍不通 跟他们耍得那么好 他们从来没跟我讲过关于足球的事,女足,支持,体育,1,noun_phrases
我从上大学在知乎第一次接触到女权概念，在豆瓣鹅组混了很多年，也看了很多女性书籍，被骂过激进女拳，也被骂过娇妻，至今我都没有搞懂什么是真女权，没有任何成系统的、成纲领的女权主义文件，也没有任何有影响力、有组织力的女权主义组织，有乌泱泱喊自己是搞真女权的，有整天骂小仙女打拳的，世界真的是吵闹。这个世界连人权都没有。,女权,支持,权益,1,noun_phrases
阿根廷女足球员： Mayra Acevedo、Sabrina Maldonado 贝尔格拉诺女足，首次与国家队进行了第一次训练。 骄傲 ！,阿根廷女足,支持,体育,1,noun_phrases
在这个临近 的夜里，突然发现自己以后很长时间要学会和新冠共存感到实在丧。不能冲向熙攘人群就是我这种人来疯的命门。但朋友圈对于清运垃圾老人的倡议，朋友们彼此在朋友圈的关心，自己好朋友的闲聊，都让我对未 由生活充满期待，还是期待那天的到来，我能再次冲到人海里开火车，能和好朋友贴脸照像，我还要再过分一点，报复这些日子的疏远。,相互关爱,支持,新冠疫情,1,noun_phrases
“未知全貌 不予置评”（貌似很多人都还不理解这句话的含义）自己说出去的话泼出去的水就要负全责敢做不敢当 某些人从小难道接受的不是素质教育吗 搞不清楚就瞎哔哔的 只会瞎管 还给别人泼脏水到有一手 说清楚表示歉意的倒还好 居然还有不愿意接受真相还理直气壮的 真的素质堪忧讲不讲道理啊 道德绑架的 说话不带脑子的都远离我 栓Q了明事理的人还是有些的 但总会被几个二臂气到 。,为言行负责,支持,文化教育,1,noun_phrases
"露笑科技该股属于电器机械行业，包括5G,碳化硅,半导体,第三代半导体,新能源车,太阳能,新能源,工业大麻等概念，其中第三代半导体为近期的热点题材。机构和散户关注度较高。过去5日处于上涨行情中，表现强于大盘，强于行业平均水平。技术指标整体发出乐观信号。密切关注20日支撑价位 10.20 。今日开盘跌破枢轴均价呈下跌态势。若触及压力位宜短线看空，若下探到支撑位，宜短线抄底。（仅供参考）",股市,中立,环保,0,noun_phrases
所以封控期间你们就是这么保障人民生活所需的吗，我自己从外卖平台买的东西你们志愿者也能送错，我的地址上那个单元几楼几户写的清清楚楚，现在找个人解决，来回踢皮球，社区让找志愿者，又说志愿者不干了，联系不上,志愿者,反对,新冠疫情,0,noun_phrases
俄罗斯军队袭击了赫尔松的行政大楼，造成 6 人受伤。（照片：赫尔松州地区管理局） 这儿是赫尔松人民庆祝解放的地方，之后泽连斯基总统也到此访问过。,赫尔松,中立,世界事件,1,noun_phrases
王宥钧 老板演的剧，剧名我都知道但我都没看，因为我基本不看剧因为静默居家，无聊就想找部剧看看《促醒着》一部以医疗悬疑题材的剧吸引了我，剧中韩西林又帅又拽，坚持自己的看法， 执着自己的事情。大大的眼睛，还有笑起来才能看到的两颗小虎牙 真的很有感染力 很治愈。剧看完了才想起来找微博 DY始于韩西林 终于王宥钧 ——新来的益生菌报道,促醒着,支持,新冠疫情,1,noun_phrases
ok 我一个得新冠没打疫苗的人从头到尾没有发烧第一二天就是全身痛 晚上睡白天睡第三天四天开始嗓子疼 喉咙就像被刀割了一样 吞口水都疼 然后第五天到第七天就是咳嗽 咳嗽 肺都要咳爆了 整晚整晚的睡不着 坐起来十分钟就累 躺下 躺着背又痛 趴着睡 心口压迫 第八天好的差不多了只想出去美美的吃一顿海底捞,新冠痊愈,支持,新冠疫情,1,noun_phrases
很多人说，俄罗斯在乌克兰战场上打的很拉夸，我不同意这个观点现在的俄乌战争不是俄罗斯单纯的和乌克兰进行较量，而是，俄罗斯和一群混混在作战，就像一群鬣狗围攻一头雄狮放心，最后都胜利者还是雄狮雄狮想转败为胜，只有一个办法，就是咬住其中一只鬣狗不松口，以此来震慑其它的鬣狗，让它们只管看，不敢动所以，俄罗斯必须放大招，内心有鱼死网破，同归于尽的意志,俄乌战争,反对,世界事件,0,noun_phrases
出差来带艺考，现在家长小孩都太卷了吧上周回杭跟马老师聊天说，他说他儿子正在学网球准备高中送到美国去我说赶快出去吧，我到现在还经常梦见自己高考写不完试卷涂不完卡，全是噩梦诶，如果有小孩，真的不愿意看他受苦，所以将来要鸡娃不如现在鸡自己，一定要达成所愿呀 By the way 家长真金白银的砸，艺考可太赚钱了，如果我不出去，我也,高考,反对,文化教育,1,noun_phrases
阳性感染者只发烧咳嗽算无症状吗上热搜了别在思考自己是不是羊 做好防护才最安全 酒精湿巾 酒精 退烧贴 口罩家中常备 有问题看医生现在出门还是要做好防护呀口罩都脱销了一个口罩的使用最好是一天别重复使用安全第一呀大家要做好防护分享几个自己买的n95口罩 别乱 吃药 听从医生的医嘱 家里常备口罩 以防不时之需大病无情 人间有真爱,医疗口罩,中立,新冠疫情,1,noun_phrases
后来看困困那里的胶漆笑话，有个一人带3娃一天生活费20的。如果她是农村家里有田有地种了菜养了鸡鸭什么的还能理解，日常花费不大，可她们不是，就干靠这20块钱。这吃苦耐劳的能力这韧性，谁比得了。说实在的，如果世界末日，胶漆驴驴一定是活得最久的，除非她们的好老公好大儿不要她们了,绝境逢生,支持,文化教育,1,noun_phrases
嗯 女权 就不能有大男主剧 市场上那么多大女主角也没见你们逼逼赖赖 广场上都说工作室刚开始口齿不清骂男主 我靠真服 一点进去全都是之前合作过的呗 行 之前剧播的好男主没功劳？这就是你们要的男女平等 大风吹到梧桐树 自有旁人论长短 真他妈对内娱失望透顶 真他妈对内娱女明星失望透顶 就这样吧,内娱,反对,权益,0,noun_phrases
妈的，新冠三年了，全球都他妈是，我们这样期盼清零是不是有点可笑，就算国内清零了国外呢？是怎么咱们与世隔绝，造世外桃源呢？我们现在该做的是把新冠的伤害降到最低，逐步实现解封，与新冠共存，而不是把大家都关起来，美名其曰防止大规模感染怕医疗资源跟不上，如果政府每个月给每人发1500的生活费就当我没说，继续管控,与新冠共存,支持,新冠疫情,1,noun_phrases
其实我说句不好听的，三战也轮不到俄罗斯来做主角了。苏联有这资格，但是俄罗斯真的没这资格。俄罗斯的常规军事力量已经非常弱小了，尤其是海军从苏联解体到今天，没有新建任何一艘大型主力战舰。空军和陆军也萎缩得够厉害。,第三次世界大战,中立,世界事件,1,noun_phrases
昨天那个病人在护士站给我打电话，火冒三丈地说为什么要做增强CT，我又解释了一遍，然后跟他说你要是不想做可以不做。我自己内心：本来觉得他是个讲道理的人，我每一步医患沟通都尽量详细到位，既然他这样反复无常，那我就公事公办，爱做不做结果早上查房他给我道歉了人类啊，真的是有很多面的,病人,反对,权益,1,noun_phrases
“绝大多数传染病是与人类长期共存的。新冠病毒的毒性可能逐渐减弱，直到与人类长期共存。” 认同 质疑，支持 吐槽，建议 抱怨，困惑 反对，赞同 调侃……，都是抗疫的一部分，都应该有释放的空间。,新冠共存,支持,新冠疫情,1,noun_phrases
当地时间12月1日，据路透社援引一位欧盟外交官消息报道，欧盟同意将俄罗斯海运石油每桶价格上限定为60美元。 12月1日稍早，俄罗斯央行第一副行长尤达耶娃表示，俄罗斯已经准备好迎接任何发展。此前，俄方表示，宁可减产也不会向参与限价的国家出售石油。 有观察人士认为，60美元是试探价格，俄罗斯一旦接受，未来还会遭到下调。未来也可能使用该策略对付欧佩克成员，比如沙特。,石油限价,中立,世界事件,0,noun_phrases
我本来以为我能接受C罗替补出场，只要赢了就好，因为他也能高兴，可是当比赛输了的时候我发现所有的以为都是自以为是，我希望他最后的世界杯是完满的，不论输赢，也许他首发就算输了我都不会这么难受。这遗憾永远存在。,C罗,支持,体育,1,noun_phrases
黄金多头还没有走完，这一轮黄金多头来势汹汹，但也快到头了，美国大选推升的黄金上涨，大选落地之时，就是黄金回撤之日,美国大选,中立,世界事件,1,noun_phrases
遇到态度不好的医生的时候骂医生不负责但是负责的医生却是这种下场然后媒体还为了流量推波助澜那么多好医生都被抹杀了医患关系就是被这种人一步步搞坏了真的会被气死,媒体推波助澜,反对,权益,1,noun_phrases
浙江一医院回应“挂喜报祝贺急诊人次破200万”：正在处理 观察者网 O浙江台州中心医院回应“挂喜报祝贺急诊人次破200万”：正在处理 现在的医院已经失去了救死扶伤的根本宗旨，他们的根本宗旨就是通过更多的病人去赢得极大的利润！这就是产生医患矛盾的根本原因，也是造成医疗事故的思想来源。,医患矛盾,反对,权益,1,noun_phrases
