Text,Target 1,Stance 1,Domain,In Use,Type
一觉醒来收到所有涉疫点位和临时管控区全部解除管控措施的消息，百感交集，突然想到了小羊和昭华，因为他们就像千千万万医患一样有血有肉地存在着，和疫情殊死搏斗过。疫情三年，这一天该来的总要来，我们牺牲了太多了，也尽力了。不要忘记为我们付出过的人，更要记得保护好自己。,解除管控,支持,权益,0,noun_phrases
一觉醒来收到所有涉疫点位和临时管控区全部解除管控措施的消息，百感交集，突然想到了小羊和昭华，因为他们就像千千万万医患一样有血有肉地存在着，和疫情殊死搏斗过。疫情三年，这一天该来的总要来，我们牺牲了太多了，也尽力了。不要忘记为我们付出过的人，更要记得保护好自己。,疫情,反对,权益,0,noun_phrases
为啥叫爆冷 巴西要是输给我国男足才叫爆冷 点球大战可是克罗地亚的强项 克罗地亚可是上届世界杯的亚军哎很厉害的,巴西,支持,体育,0,noun_phrases
为啥叫爆冷 巴西要是输给我国男足才叫爆冷 点球大战可是克罗地亚的强项 克罗地亚可是上届世界杯的亚军哎很厉害的,中国男足,反对,体育,1,noun_phrases
奥密克戎病毒变异是有可能持续的，毒性变强就不太可能。没有证据显示当前有充分的外部条件营养支持供给奥密克戎这种微生物继续旺盛繁殖生长从而使其毒理性增强。每种微生物都有从生到死从兴到衰的一个过程，微生物是一种细胞型初级低等的生物，新冠病毒此次在大自然与人类共存超过三年，这在病毒影响人类社会的历史上是罕见的。非典病毒的寿命就很短。,奥密克戎病毒,反对,新冠疫情,1,noun_phrases
奥密克戎病毒变异是有可能持续的，毒性变强就不太可能。没有证据显示当前有充分的外部条件营养支持供给奥密克戎这种微生物继续旺盛繁殖生长从而使其毒理性增强。每种微生物都有从生到死从兴到衰的一个过程，微生物是一种细胞型初级低等的生物，新冠病毒此次在大自然与人类共存超过三年，这在病毒影响人类社会的历史上是罕见的。非典病毒的寿命就很短。,与病毒共存,中立,新冠疫情,1,noun_phrases
灯泡班里接二连三有小盆友出水痘唉 总是要得的 小孩得比成年后得症状轻幼儿园得比小学得要好 至少不会塌掉课疫苗是一定要打的 虽然传染性强 但可以自愈 放平心态就好,疫苗,支持,新冠疫情,0,noun_phrases
灯泡班里接二连三有小盆友出水痘唉 总是要得的 小孩得比成年后得症状轻幼儿园得比小学得要好 至少不会塌掉课疫苗是一定要打的 虽然传染性强 但可以自愈 放平心态就好,水痘,中立,新冠疫情,1,noun_phrases
20年前，世界杯首次在亚洲举办，米卢带领中国男足首次进入世界杯决赛周；20年后，世界杯重返亚洲，78岁的米卢要指导一批18 22岁的中国“足球少年”，让他们也在卡塔尔闪耀。从年龄段看，“少年”们其实已经属于青年，处于就读高校的年纪，但他们的活力与青春洋溢的少年一致。他们将通过名为《Hi！足球少年》的微综艺节目脱颖而出。 O米卢指导中国足球少年 大赛营销老兵探索品牌价值观输出之道,世界杯,支持,体育,0,noun_phrases
20年前，世界杯首次在亚洲举办，米卢带领中国男足首次进入世界杯决赛周；20年后，世界杯重返亚洲，78岁的米卢要指导一批18 22岁的中国“足球少年”，让他们也在卡塔尔闪耀。从年龄段看，“少年”们其实已经属于青年，处于就读高校的年纪，但他们的活力与青春洋溢的少年一致。他们将通过名为《Hi！足球少年》的微综艺节目脱颖而出。 O米卢指导中国足球少年 大赛营销老兵探索品牌价值观输出之道,米卢,支持,体育,1,noun_phrases
为什么说电影 是第七类艺术 是因为它在语言不通的情况下也能靠镜头，演员的表情来传达故事电影也是文化输出的一部份很重要的一部份,电影,支持,文化教育,1,noun_phrases
为什么说电影 是第七类艺术 是因为它在语言不通的情况下也能靠镜头，演员的表情来传达故事电影也是文化输出的一部份很重要的一部份,文化输出,支持,文化教育,1,noun_phrases
U17女足世界杯小组未出现，技战术及个人能力凸显不足，有远离主流现象，但仍有希望。U17男足亚洲仍难立足，还要考虑长远。世界女足发展比较慢，与投入有关，大小玫瑰们不能只靠意志品质来对抗，提高技战术理念尤为关键，基层教练的职业素养提高刻不容缓。,提高技战术理念,支持,体育,1,noun_phrases
U17女足世界杯小组未出现，技战术及个人能力凸显不足，有远离主流现象，但仍有希望。U17男足亚洲仍难立足，还要考虑长远。世界女足发展比较慢，与投入有关，大小玫瑰们不能只靠意志品质来对抗，提高技战术理念尤为关键，基层教练的职业素养提高刻不容缓。,远离主流,反对,体育,1,noun_phrases
太冷天叫了牛肉火锅到家，娃进门后“哇！我刚走路还在想火锅”，看到满当当的零食又“哇”你的小姐姐小姨姨们这么多年跟大波士学足了“豪横”，给你买东西都是“砸”图二是提醒与计划，娘陪着奋战十天今晚的宵夜补给汤～红枣花生干虾玉米花菇炖乌骨鸡,牛肉火锅,支持,文化教育,1,noun_phrases
太冷天叫了牛肉火锅到家，娃进门后“哇！我刚走路还在想火锅”，看到满当当的零食又“哇”你的小姐姐小姨姨们这么多年跟大波士学足了“豪横”，给你买东西都是“砸”图二是提醒与计划，娘陪着奋战十天今晚的宵夜补给汤～红枣花生干虾玉米花菇炖乌骨鸡,宵夜,中立,文化教育,1,noun_phrases
要修改的不是var，而是规则。越位在var的细微纠错下，显得格外奇怪，应该制定抢跑的范围。手球又太宽泛了，到底需不需要考虑球员的碰球时的主观意识，裁判看起来没有统一。当然，这是个人看法，现阶段看来不如功夫足球好看！完全没有对抗，故意摔倒越来越多堪比NBA，这也是我不看NBA的重要原因！,NBA,反对,体育,1,noun_phrases
要修改的不是var，而是规则。越位在var的细微纠错下，显得格外奇怪，应该制定抢跑的范围。手球又太宽泛了，到底需不需要考虑球员的碰球时的主观意识，裁判看起来没有统一。当然，这是个人看法，现阶段看来不如功夫足球好看！完全没有对抗，故意摔倒越来越多堪比NBA，这也是我不看NBA的重要原因！,球员碰球,中立,体育,1,noun_phrases
实验室阳了一个 楼上实验室阳了一片但还是要上班这即使是在国外也是暂时居家办公的节奏啊…全面放开果然很突然。,全面放开,反对,新冠疫情,1,noun_phrases
实验室阳了一个 楼上实验室阳了一片但还是要上班这即使是在国外也是暂时居家办公的节奏啊…全面放开果然很突然。,居家办公,中立,新冠疫情,1,noun_phrases
不知不觉我们都逐渐成为新冠研究的样本 从得了到免疫再到与之共存 这病毒没有一代人应该研究不明白吧 等到22世纪 或许会有全面的治愈方法或者研究成果出来吧 而那时我们作为历史的尘埃或许早已经随风飞扬了,新冠共存,支持,新冠疫情,1,noun_phrases
不知不觉我们都逐渐成为新冠研究的样本 从得了到免疫再到与之共存 这病毒没有一代人应该研究不明白吧 等到22世纪 或许会有全面的治愈方法或者研究成果出来吧 而那时我们作为历史的尘埃或许早已经随风飞扬了,治愈新冠,支持,新冠疫情,1,noun_phrases
包头你女儿要是被人造假阳性怎么办？包头已经发生的事儿，核酸检测用的是医保的钱和国家财政。随便一家核酸检查公司年盈利300亿 ，都是领导亲戚成立的。老百姓怎么活 呼市包头多少跳楼的 在家关一天就一天没有收入 只有消耗 入不敷出,造假阳性,反对,娱乐和消费,1,noun_phrases
包头你女儿要是被人造假阳性怎么办？包头已经发生的事儿，核酸检测用的是医保的钱和国家财政。随便一家核酸检查公司年盈利300亿 ，都是领导亲戚成立的。老百姓怎么活 呼市包头多少跳楼的 在家关一天就一天没有收入 只有消耗 入不敷出,核酸检查公司,反对,娱乐和消费,1,noun_phrases
张文宏对国家防疫政策给予了持续的干扰，不知道多早的时候就被收买，持续为英美犹太资本站台卖药，公然宣称新冠是大号流感，无视其长期后遗症和病毒在人体内的不断复制。公开呼吁与病毒共存导致疫情反复爆发，这不是汉奸是什么？,张文宏,反对,新冠疫情,0,noun_phrases
张文宏对国家防疫政策给予了持续的干扰，不知道多早的时候就被收买，持续为英美犹太资本站台卖药，公然宣称新冠是大号流感，无视其长期后遗症和病毒在人体内的不断复制。公开呼吁与病毒共存导致疫情反复爆发，这不是汉奸是什么？,疫情反复,反对,新冠疫情,1,noun_phrases
通知静默的那天晚上失眠到4点多（有点兴奋？）本来说预计静默到周一 现在杳无音讯 又失眠了 （这次是emo）这日子什么时候是个头啊,静默,反对,新冠疫情,0,noun_phrases
通知静默的那天晚上失眠到4点多（有点兴奋？）本来说预计静默到周一 现在杳无音讯 又失眠了 （这次是emo）这日子什么时候是个头啊,失眠,反对,新冠疫情,1,noun_phrases
我真的从直播卖货兴起到现在演员的尽头是带货，我都没在直播间买过东西，我知道可能会便宜，但是那个东西未必是我想要买的，如果我买了，等于多花了钱，而我想买的，直播间又未必有，恰巧有了，我有不想等，所以我每次买什么东西，就是一搜，搜出来看看差不多了。就直接下单了,直播间购物,反对,娱乐和消费,1,noun_phrases
挥青春之“棒”，筑梦想之“垒”一零八帮垒球社招新啦！ ——我的宝藏社团 2泸州·西南医科大学城北校区,一零八帮垒球社,支持,文化教育,1,noun_phrases
挥青春之“棒”，筑梦想之“垒”一零八帮垒球社招新啦！ ——我的宝藏社团 2泸州·西南医科大学城北校区,宝藏社团,支持,文化教育,1,noun_phrases
Bb姐很鄙视我在微博发照片因为关注我的全部是女的有啥好发的她只会在男人很多的地方exposure 不会和任何一个lgbtq多展示一些什么然后还说我没男人活不了,彩虹族群,中立,权益,1,noun_phrases
Bb姐很鄙视我在微博发照片因为关注我的全部是女的有啥好发的她只会在男人很多的地方exposure 不会和任何一个lgbtq多展示一些什么然后还说我没男人活不了,男人,中立,权益,1,noun_phrases
